icon,homepage,ID,comment_link,time,comment,like
,https://www.youtube.com/@%E5%8D%83%E4%BA%BA%E5%BE%8B%E8%80%85,@千人律者,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgziJTZISuaj3WJD2YR4AaABAg&pp=0gcJCSMANpG00pGi,5天前,3:39:00 肉身炸彈人笑死,
,https://www.youtube.com/@xclsent-rz8we,@xclsent-rz8we,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzgUrTxgV9ZdYl_FIx4AaABAg,3天前,why come to Hangzhou,
,https://www.youtube.com/@adrianajulio7479,@adrianajulio7479,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgydEUKEyKiLem9J0Dd4AaABAg,1天前,阳光彩虹小白马,
,https://www.youtube.com/@_ch___,@_ch___,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyLcLoxARK-B2SzM2R4AaABAg,2天前,nice suit,
,https://www.youtube.com/@dystopia1439,@dystopia1439,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyZgPhGwcdTHjxlSf54AaABAg,2小时前（修改过）,1:49:35,
,https://www.youtube.com/@KevinDai-bc9tw,@KevinDai-bc9tw,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzgnEYhSjuHYtS4OSl4AaABAg,4天前,应该学点基础中文再来可能效果更好点,
,https://www.youtube.com/@amberkiking,@amberkiking,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxhm9UWwFAbxksxuU94AaABAg,3天前,粉发男染成黑色了还戴了个墨镜,
,https://www.youtube.com/@%E8%88%88-j4d,@興-j4d,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzeu4XAjqkL4_dC_-x4AaABAg,5天前,李美越,
,https://www.youtube.com/@%E8%BB%92%E8%BD%85-w7k,@軒轅-w7k,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwCPjZcQ5H2lSxezi54AaABAg,1天前,去看個電影吧！挪吒2好看。,1
,https://www.youtube.com/@KakaLebron-b4q,@KakaLebron-b4q,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx1C8OHEkoRSKHmVg94AaABAg,5天前,很自豪中国人很有纪律,
,https://www.youtube.com/@EthanTsai-w6u,@EthanTsai-w6u,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxz7gfKuVAIpyzN-nF4AaABAg,4天前,come 2 Shanghai brooooooooooooo,
,https://www.youtube.com/@rqsy12345.,@rqsy12345.,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwjNKjQuMCDh7C7qs14AaABAg,4天前,窝擦。,1
https://yt3.ggpht.com/ytc/AIdro_mfsl5LQJRrMiV5L2ggtp8H6uIX9oh5UPIVFLlrPQtYthk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@AB-fi5jt,@AB-fi5jt,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgywIlQPFXY48ibOmHV4AaABAg,3天前,Go to Xinjiang for the next stop.,
https://yt3.ggpht.com/ytc/AIdro_kNH_MOtDo5q9L3lFTBp7BmL7dUEspj5VYV1iORzAaLtTyt=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@angelah.8479,@angelah.8479,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgypevLkEwU5L5-JBqp4AaABAg,3天前,Get a better interpreter or even use a translation App will make your trip easier and more fun. Highly recommend going to Guangxi Province for their biggest ethnic minority cultural even on 3/31( Lunar March 3rd).,1
https://yt3.ggpht.com/ytc/AIdro_lVdgv6VK0IOScTdHt1R4NdIFdRkvG2Y1jsrCR_otHBLogTg1YjnUt3k9YQBrmAT3VFLg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jacksonhoo,@jacksonhoo,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugwaau5IjpOnIcXjYZV4AaABAg,1天前,why you can login youtube in china? china ban youtube,
https://yt3.ggpht.com/PpizJYaNdQl8CPCOIuklc5-iN8_Z4s50FLm3eBssEcVs-YZdjY_gOXPN16Doy_7XIwMJP7pqnA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E5%B0%8F%E7%99%BD-h5y,@小白-h5y,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxBoo_sFgCiHQWvYCR4AaABAg,3天前,笑死,1
https://yt3.ggpht.com/ytc/AIdro_ksQQl2B9h3YStUGVnbkEBwQ17nquLWhFzYP0HbtW3Fg4xF0T91e_MyLGpXuaKOx1LlOQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@KairisVanwyk,@KairisVanwyk,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx_4OutFhNDF_WThEJ4AaABAg,5天前,I haven't been to Beijing yet...but anyway i like what i see... could you take walk like that in Cape town/South Africa...i would be kindly to join you on that one.,
,https://www.youtube.com/@MustaphaLamkadmi-p7b,@MustaphaLamkadmi-p7b,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwKfM9TOdtwjJ4Qmhd4AaABAg&pp=0gcJCSMANpG00pGi,4天前,Morocco pls!!!!!!!,1
,https://www.youtube.com/@xTheW1ndx,@xTheW1ndx,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxneTtzX_Eztm4J3Ph4AaABAg&pp=0gcJCSMANpG00pGi,7小时前,3:38:40,
,https://www.youtube.com/@beluwuga,@beluwuga,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxmgGPB7-k_FitgqBB4AaABAg,1天前,3:20:21 broo daaaaaaaymmmmm,
,https://www.youtube.com/@momoofficial3253,@momoofficial3253,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzsdwE69OC36-BJCXl4AaABAg,4天前,逆天,1
,https://www.youtube.com/@huagengye9188,@huagengye9188,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwNUasRfxsaXNpH9vt4AaABAg,1天前,Welcome to Beijing,
,https://www.youtube.com/@beluwuga,@beluwuga,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx3B8RAB9Gvnua2jy14AaABAg&pp=0gcJCSMANpG00pGi,1天前,2:12:39,
,https://www.youtube.com/@zhixuanzhang6872,@zhixuanzhang6872,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyuJR9vrH2EJckwQDd4AaABAg,4天前,很好,
,https://www.youtube.com/@huayintang830,@huayintang830,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwQLl5pF0UUOTDkC9B4AaABAg,3天前,U r welcome to China。I'm so sorry for someone so rude,
,https://www.youtube.com/@GorkemKuvatt,@GorkemKuvatt,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxhpKgNsKZPSqTdOYB4AaABAg&pp=0gcJCSMANpG00pGi,8小时前,2:12:29,
,https://www.youtube.com/@ZainabKhan-t2z3n,@ZainabKhan-t2z3n,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy-9q6cOwRo9HB8KB14AaABAg,2天前,Speedddddd say Zainab plzzzzzz.. I wanna make my sis jealoudsssssss plzzzz,
,https://www.youtube.com/@lirao-z5z,@lirao-z5z,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw7UDyOP1_vTlHdnkd4AaABAg,1天前,"Welcome to China, which city will be your next stop? how about Changsha? an internet famous city in  China.",
,https://www.youtube.com/@LeeRick-iu2bj,@LeeRick-iu2bj,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwZ2eNkc4Ebh17gMyB4AaABAg,4天前,Just notice the video has six hours long!!! What a crazy~,
,https://www.youtube.com/@Player-bw3uw,@Player-bw3uw,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwIFwnuIXT4Xak_gFN4AaABAg,4天前,Wazsap beijing ?,
,https://www.youtube.com/@Knox667,@Knox667,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgycQUm4J3ZeylrKFWV4AaABAg,4天前,Glory to china 🇨🇳,
,https://www.youtube.com/@Freeroad10,@Freeroad10,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzlOiSB33KubVsq1sd4AaABAg,1天前,미세먼지 18,
https://yt3.ggpht.com/pSHohpkf4TjXI4kZa8ko-zEXRJRDgkliQ_AlyWZYpwmPkiTTeWDp85xVzFYY8GUdsWbHYwaBviQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TXNeonBG,@TXNeonBG,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwC20XuX2aJUX4k9x14AaABAg,23小时前,Dubai Nextr4,
https://yt3.ggpht.com/T48Sl9eYgmmXfhp9ssUriYsaLC26XpgmnKv1103haL3WV8qAU-OzqVg4XvEuUSmkTOGda0N6=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Beejooo7,@Beejooo7,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxxX6mwAUXPaL239bt4AaABAg,5天前,Wassup Beijing,
https://yt3.ggpht.com/4gwmsyd-LITmOEnPA5xKb4aa_utbZBuYFNb8yRCGGKdApEE7mNAfKMpLovrSXzz8dANcq1v0DA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dikkibhaddas,@dikkibhaddas,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxldF2iBOgrS4yQUPN4AaABAg,14小时前,One God,
https://yt3.ggpht.com/nIdexU0JyjqcD7Iq3xV4utRZoYiKuKjyScO4q5MT1aVS9tPZiMeOt0TZy17aXa8CDJDX9bqhNg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Gigalad_,@Gigalad_,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy-VHS6-HI_FiPbeZR4AaABAg,3天前,Suiii,1
https://yt3.ggpht.com/ytc/AIdro_k_nRddFD4iToGC_qJBSbq_CH5SoMtdU4s5knzrPGHfX6Gb3R4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E9%98%9A%E7%8E%89%E5%87%A4,@阚玉凤,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzi0zynGMbEDdO2xD54AaABAg,3天前,welcome to China,
,https://www.youtube.com/@animalsworldwide123,@animalsworldwide123,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgywIhdHoY9ivJ9xc1F4AaABAg,3天前,Cool!!!,1
,https://www.youtube.com/@ZainabKhan-t2z3n,@ZainabKhan-t2z3n,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxEQMXOdIaj8qVmPRV4AaABAg,2天前,Ronaldo goated frrrrrrrr,
,https://www.youtube.com/@junehillfoo3248,@junehillfoo3248,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyYdTUMYvNUMcYLUbl4AaABAg&pp=0gcJCSMANpG00pGi,3天前,甲亢哥阳光彩虹小白马,
,https://www.youtube.com/@yudafatir2450,@yudafatir2450,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy3kz_6Fo3L-pndk3J4AaABAg,4天前,2:35:52,
,https://www.youtube.com/@ErickMoyo-to9tf,@ErickMoyo-to9tf,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzSuqKF4hhDyl6kXft4AaABAg,1天前,Commenting from Malawi salifoniah Africa,
,https://www.youtube.com/@FaLa-c8b,@FaLa-c8b,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxUDoD3dLXopamFvNB4AaABAg,4天前,welcome to China,
,https://www.youtube.com/@%E9%99%88%E6%AD%86%E5%AE%87,@陈歆宇,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx2FfuBvPgrGgpdapN4AaABAg,4天前,是,2
,https://www.youtube.com/@%E9%BA%A6%E6%99%93%E6%85%95,@麦晓慕,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgztgXZJtPi7tXj8XPt4AaABAg,4天前,2:12:32,
,https://www.youtube.com/@Kyouu0,@Kyouu0,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxLQHZiVKf8RRvxBWh4AaABAg,3天前,China is just something alse man,
,https://www.youtube.com/@aico45,@aico45,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxnZwNx94v2Srd0Aex4AaABAg,4天前,WHOS THAT HOT GUY,
,https://www.youtube.com/@ZainabKhan-t2z3n,@ZainabKhan-t2z3n,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxytd7U1iDdt_BduVF4AaABAg,2天前,Speeedddddd say zainabbbbbbb,
,https://www.youtube.com/@Aiya912,@Aiya912,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwuqjJu2Yt64yf8cQd4AaABAg,3天前,国内霾还这么严重啊,
,https://www.youtube.com/@yagmurkapucu2570,@yagmurkapucu2570,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw1r5hHmhvWxyVPA4B4AaABAg,2天前,Plssss turkey 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,
,https://www.youtube.com/@harrisonmcwilliams,@harrisonmcwilliams,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyQNNrrKa2skrqNsRN4AaABAg,1天前,For real,
,https://www.youtube.com/@ZainabKhan-t2z3n,@ZainabKhan-t2z3n,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyJ8aI9NFH03KsGN-F4AaABAg,2天前,Say zainab plzzzzzz,
https://yt3.ggpht.com/1PVDJFOg28-a9mFHq4NidHXzIDmWVTioVfPwenB3QuxlEzYWhOHduDtsDMZLsoHMSo1cferqvw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Bomboclatt69,@Bomboclatt69,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxY35M2B9EptYWHMCB4AaABAg,4天前,2:36:00 L speed,
https://yt3.ggpht.com/ytc/AIdro_kMvMW7RWmJHjSQ9ea_zlG0gqQlx6v81zXGDlmlkOi6gPY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@xllwd1861,@xllwd1861,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugyu1FoiKB4UQ-GZpmZ4AaABAg,1天前,3:38:56 习近平没把我笑死,
https://yt3.ggpht.com/9959rVgUrf6ESLZ-g22Cgm5nW6NkW5eKlkCU_xNPcQOC2P-eJgNfoXDZ8NbIawKhT4Jf1mEf=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@recap82,@recap82,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzhr-WQf_fjfwKyvQF4AaABAg,7小时前,2:47:45 nihao fine shyt,
https://yt3.ggpht.com/evG1Mb0sb7UJdgJQgxOS7-YrS7Qb_na0XaudEs0GYlg_1qVQJDpSt3PjjPv3ALIgwQBol-hvpw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SarahMayBawan-z3u,@SarahMayBawan-z3u,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxUpwTTxMzyAi1YHGp4AaABAg,2天前,speed crazy,
https://yt3.ggpht.com/ytc/AIdro_kljh194W0fyOjEpdBnRrpKD4q76nGlBRZYo6mgeqgsTC8mk-TjiIek9rEQ1FF9h-J10g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@laibill,@laibill,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwegrCFTTVZzPf7stt4AaABAg,4天前,Bored,
,https://www.youtube.com/@serrex2128,@serrex2128,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgznypmqN2sqlRmKTmF4AaABAg&pp=0gcJCSMANpG00pGi,4天前,"Can a chinese person tell me if its easy to eat free gluten there? i have been celiac since i got diagnosed at 4, i always find difficult travel to other countries because i dont know if they might have gluten, and then im gonna feel sick and throw up for the rest of the night...",
,https://www.youtube.com/@tdub6542,@tdub6542,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyKaoko6QR-ICgrM2N4AaABAg,4天前,Nah I’m moving to China fr,
,https://www.youtube.com/@WindTaylor,@WindTaylor,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyyCIwZ2K2H_aFFIz14AaABAg,2天前,cao,
,https://www.youtube.com/@christianoaveiro-un2sb,@christianoaveiro-un2sb,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyioguytkvrmB9gtpV4AaABAg,3天前,welcome to China,
,https://www.youtube.com/@zanatv8543,@zanatv8543,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxvpSXDufhMa2WkAR54AaABAg,1天前,best stream,
,https://www.youtube.com/@MigmaLama-im3ef,@MigmaLama-im3ef,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugyf3MoaxR51h0MxOl54AaABAg,5天前,Hey speed meet that girl,
,https://www.youtube.com/@miguel090110,@miguel090110,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugyq2TE_XmnmsaW-Lu94AaABAg,3天前,BBC.... Haaaaaaahahahahaaha,
,https://www.youtube.com/@freestyles9550,@freestyles9550,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw1oc_aiMIt2aLE7WZ4AaABAg,1天前（修改过）,2:12:15,
,https://www.youtube.com/@ViralMemeHub8,@ViralMemeHub8,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxRDOS1VvY9AN8pWVR4AaABAg,10小时前,"LOL, that's too funny!",
,https://www.youtube.com/@RayaMina-s2l,@RayaMina-s2l,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw4SVwu3UuHaJUrTaV4AaABAg,4天前,2:36:13 bro why u ignor ethat girl,
,https://www.youtube.com/@marcusrogers9524,@marcusrogers9524,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxHGVeXfcWYvILfNKV4AaABAg,2天前,I love you speed,1
,https://www.youtube.com/@KaleciaBair,@KaleciaBair,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyOkuwrDEYKLyLrGBZ4AaABAg,14小时前,You gub brudr,
,https://www.youtube.com/@IbrahimStefan,@IbrahimStefan,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxmjADEJFRddgolwmB4AaABAg,4天前,Yoo,1
,https://www.youtube.com/@kuanzhang-w7r,@kuanzhang-w7r,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyU3Tu9eMjyLoNghiV4AaABAg,4天前,"So close, so beautiful — spend your weekend in Hebei. Welcome to Hebei Province, China.那么近，那么美，周末到河北。中国河北省欢迎您。",
,https://www.youtube.com/@King_affe107,@King_affe107,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy412gfR4DoiQZvOot4AaABAg,1小时前,,
https://yt3.ggpht.com/ytc/AIdro_nQWtDjnkGaIYmOsk65bxLAmt6sDD9KGCnr9j4CzKha7Ht707dqW4PbsI-coFFXsWHIFA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Jax-hr7dn,@Jax-hr7dn,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw7ImKdUeTkkaLPCdN4AaABAg,2天前,I love China 🇨🇳,
https://yt3.ggpht.com/ytc/AIdro_kgpoo4vRQWZ7v_XumqsPMaDtrEjVX38RC7dyIMLxuy2D832dS0H_y2mFgsRDNPotjB3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@VeronicaMendoza-o6l,@VeronicaMendoza-o6l,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxqLbbCKtihsLZW4R54AaABAg,3天前,Watch all your videos,
https://yt3.ggpht.com/ytc/AIdro_n4y0c3qTUCrR-sAguR8SVc3VlxRgZC138LYyaIp9dtdVc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@leochow5994,@leochow5994,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgylEClmbgVn0QrNGxV4AaABAg,4天前,欢迎来厦门玩,
https://yt3.ggpht.com/hsxqb1TE0wuRJv6XA7YTKUtZOp6SmuqGjdQEDoXHk_QSQOFgafug__AT0z-HzG3hpiLchX2Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@inhvietquoc5408,@inhvietquoc5408,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwI_S3sqxS5jCALqA94AaABAg,3天前,2:12:00,
https://yt3.ggpht.com/ytc/AIdro_kSGfJDEc-ehaGCvwnyuNBr8kfhML-Yew76Nj8hUUSrrke4-fZIU5cLYjQMy1xZcxRHzA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Samantha-t5e5f,@Samantha-t5e5f,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzz3qcCScxcuFd1jLZ4AaABAg,4天前,Is mean why did you say boys and all girls girls watch your videos too I’m a girl,
https://yt3.ggpht.com/ytc/AIdro_nNwN3M1NRuI8VqJJoeYZGsBzTA-eRrybR_bgLae8t4q9uss4ZmbKr0OLmr82Sk_0zgHg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@WalKerAlan-g2h,@WalKerAlan-g2h,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwYrKR7Vl7EQMewV3h4AaABAg,3天前,建议去广西,
,https://www.youtube.com/@beluwuga,@beluwuga,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzYrKdmRTwvIADoroF4AaABAg,1天前,5:37:03 Indonesian njirr,
,https://www.youtube.com/@dawaasurendulamdorj4906,@dawaasurendulamdorj4906,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxktymBmn8qOWHgx694AaABAg,5天前,Me Mongolia man,
,https://www.youtube.com/@beluwuga,@beluwuga,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugyryndwmpa_47cQr2Z4AaABAg,1天前,"4:40:06 BRO HOW IS D.C DISTRICT OF COLOUMBIA, IN NEBRASKA? WHAT’S NEXT LA IS ON THE EAST COAST? SEATTLE IN NEW JERSEY, HAWAII IN ALASKA? BRUH GTFO",
,https://www.youtube.com/@%EC%8D%A8%EB%8B%88%EB%8D%B0%EC%9D%B4-day,@써니데이-day,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyHm2fM0j0G5lcWTCh4AaABAg,4天前,来广州偶遇,
,https://www.youtube.com/@RyanLau85,@RyanLau85,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwwIMReX0ldTZyCgRN4AaABAg,3天前,欢迎来中国,
,https://www.youtube.com/@chengliwang144,@chengliwang144,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzObSQkL73629sxRiZ4AaABAg,3天前（修改过）,https://youtu.be/K8d4n9GhBrg?t=20178  How was the great wall? 听不懂！太搞笑了。哈哈,
,https://www.youtube.com/@kakitang8401,@kakitang8401,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz5_Ke6nhxz3uVbAPN4AaABAg,1天前,https://youtu.be/sEcbah06Hz8?feature=shared,
,https://www.youtube.com/@Abdullahi-f3n,@Abdullahi-f3n,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzZeX7y51YKS3Grtn54AaABAg,3天前,I show speed call you out bro went race see not the fest run Noah allows is the fastest man in the world is IShowSpeed the slowest man in stream?,
,https://www.youtube.com/@ShawnLakinFord-yd1lr,@ShawnLakinFord-yd1lr,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzoK_NEWem_T3kVzuF4AaABAg,2天前,speed,
,https://www.youtube.com/@TselmegBb-m1n,@TselmegBb-m1n,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyBo_BonLkPMjS3WkJ4AaABAg,4天前,come in MONGOLIA,
,https://www.youtube.com/@iTron1k,@iTron1k,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy7bbugyGsRWAVdadV4AaABAg,4天前,3:06:37,
,https://www.youtube.com/@expertal01,@expertal01,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwqN7ZRBkW0KmBiNQp4AaABAg,3天前,你收了独裁且腐败的共产党多少钱🇨🇳🇨🇳🇨🇳,
,https://www.youtube.com/@AbbaTv-kt8kv,@AbbaTv-kt8kv,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyxqQ-tsiNlfrS1cat4AaABAg,4天前,"He,s.      black",
,https://www.youtube.com/@cindiewil,@cindiewil,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxFpD1F-gOXg4ZJAKB4AaABAg,3天前,I'm 8,
https://yt3.ggpht.com/BsAwXewlR560gDcFxBAMiwTaq8AUGtYVzwugP0fifg2YKRfhZCZ3Afr0Ln2d2GokQgMoFc9kKw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@aprlia_sky,@aprlia_sky,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz7dc2wJTG_wXy7W-x4AaABAg,4天前,Menit berapa speed ketemu gojek indo??,
https://yt3.ggpht.com/Ol83ToxYBqwbd8b_oy2MbjBSesA3VCDZB8kilx3ndpcaxHVLdhzxt6K5-bIoqIAnxyRawvkLRw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Yoojin37,@Yoojin37,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwTd0r6czfRr_NztGF4AaABAg,3天前,2:35:33,
https://yt3.ggpht.com/ytc/AIdro_kcdtoR_aG6_n2xQNtaJ6kCPl2y2hfV_PLDCkSFLatlPVX1p8gjnyWB0Cy0fgwqyBBu6A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@haiDa-g9d,@haiDa-g9d,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxg9TQ2epGtGA5kkSR4AaABAg,4天前,欢迎来中国,
https://yt3.ggpht.com/-Q7d3lzm6s8rEtdQCvHX2CgCrw9i5B4iyiMnI8ZiDW-qICvAo32ykkPSCVtrmjsgZ_r0iyspQ2Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@theskaii,@theskaii,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz1CS-FuTRBxXmy7Dd4AaABAg,5小时前,,
https://yt3.ggpht.com/h__a-2kQtCMrRPLyoFfmnundANyHFr1UBueHVBGDb9yY1Z-qRbgwEMAfCm80oIxjhz_Ph1C-2g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Ilovecookie517,@Ilovecookie517,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzrRfJa0apPc0YF-6t4AaABAg,5天前,1:57:40 I head up pee,2
,https://www.youtube.com/@%E4%BC%9F%E5%A4%A7%E7%9A%84%E6%96%AF%E6%BD%98%E9%A1%BF,@伟大的斯潘顿,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwsXHMJGFo4tpYZeZ14AaABAg,4天前,对的，我们中国人到处是免费的菜,
,https://www.youtube.com/@krillon203,@krillon203,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyNlSHMJlYLKJQnT5d4AaABAg,4天前,https://youtu.be/d50po8I6pyI?si=AL4ogzNkpcrRR1Mf,
,https://www.youtube.com/@RPS-iw4ci,@RPS-iw4ci,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxmZc6p38yy8AmTOjp4AaABAg,3天前,"https://youtu.be/MGp91w1AJl0?si=uxvPpbLf_6LhS8rm

Speed u r the best man",
,https://www.youtube.com/@theenvironment7165,@theenvironment7165,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxQ7cxNipN2GVuaF-J4AaABAg,21小时前,02:44:00,1
